trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
150,False,"{'a': 0.3208888888888889, 'e': 0.405}",30,10,-9.931953764716956,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
151,False,"{'a': 0.35555555555555557, 'e': 0.36450000000000005}",25,3,15.271432395986565,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.6195200000000001, 'e': 0.32805000000000006}",25,10,-17.863078242180375,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
153,False,"{'a': 0.288, 'e': 0.29524500000000004}",25,17,3.5576714283977777,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.08192, 'e': 0.2657205}",20,11,10.941377939729584,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.162, 'e': 0.23914845}",25,0,38.25379648019675,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
156,False,"{'a': 0.8, 'e': 0.5}",20,0,-12.838041338214946,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
157,False,"{'a': 0.8, 'e': 0.5}",20,2,-49.64786045719957,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
158,False,"{'a': 0.648, 'e': 0.45}",20,0,-39.3457542263689,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
159,False,"{'a': 0.8, 'e': 0.5}",20,13,-28.453165581708113,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
160,False,"{'a': 0.098, 'e': 0.45}",25,0,-19.741235943611922,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",1
161,False,"{'a': 0.8, 'e': 0.5}",30,10,-120.10056233383216,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",1
162,False,"{'a': 0.35555555555555557, 'e': 0.45}",30,14,0.3143049547750594,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
163,False,"{'a': 0.22755555555555557, 'e': 0.405}",20,0,-76.72670654993341,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
164,False,"{'a': 0.8, 'e': 0.5}",20,11,15.191063946442393,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.162, 'e': 0.45}",25,9,-65.77685633846923,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
166,False,"{'a': 0.32768, 'e': 0.405}",30,0,-162.5247665675553,"{0: 22, 1: 2, 2: 1, 3: 1, 4: 4}",0
167,False,"{'a': 0.8, 'e': 0.5}",30,13,19.61010746894074,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.2568888888888889, 'e': 0.45}",20,1,-89.26852782468913,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 2}",1
169,False,"{'a': 0.722, 'e': 0.405}",25,12,-66.30526941277701,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 1}",1
170,False,"{'a': 0.21632000000000004, 'e': 0.36450000000000005}",20,10,16.896435515716863,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.2, 'e': 0.32805000000000006}",20,2,-32.71964314893492,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
172,False,"{'a': 0.648, 'e': 0.29524500000000004}",30,8,16.5853225198726,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
173,False,"{'a': 0.4302222222222223, 'e': 0.2657205}",20,5,27.076469724643097,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.45, 'e': 0.23914845}",30,20,-31.0642989685846,"{0: 6, 1: 2, 2: 1, 3: 1, 4: 0}",1
175,False,"{'a': 0.08888888888888889, 'e': 0.215233605}",30,13,25.15176189847166,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.2568888888888889, 'e': 0.1937102445}",25,11,23.01867822095828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.25088, 'e': 0.17433922005}",20,3,4.4199536392365495,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
178,False,"{'a': 0.5780000000000001, 'e': 0.156905298045}",20,8,16.40522115951169,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.28800000000000003, 'e': 0.1412147682405}",20,0,34.01537459960127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
180,False,"{'a': 0.8, 'e': 0.5}",20,0,-4.7738520581116,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
181,False,"{'a': 0.8, 'e': 0.5}",20,9,-65.68987759720724,"{0: 8, 1: 0, 2: 0, 3: 2, 4: 1}",1
182,False,"{'a': 0.24200000000000002, 'e': 0.45}",20,13,3.2319728681081967,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.098, 'e': 0.405}",30,13,10.515602067637492,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.2568888888888889, 'e': 0.36450000000000005}",20,12,-14.78678459477567,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
185,False,"{'a': 0.128, 'e': 0.32805000000000006}",20,5,-6.669550172858928,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
186,False,"{'a': 0.45, 'e': 0.29524500000000004}",25,0,41.822313736628324,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
187,False,"{'a': 0.8, 'e': 0.5}",20,0,-30.69873097414343,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
188,False,"{'a': 0.8, 'e': 0.5}",20,9,20.20564954069688,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.24200000000000002, 'e': 0.45}",20,10,22.242406648284874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.2, 'e': 0.405}",25,0,-2.354143254331837,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
