trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.8454400000000089}",20,0,-70.12178342242512,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.8446000000000089}",20,6,-42.51487568786593,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.843760000000009}",35,0,-160.24240556673692,"{0: 24, 1: 2, 2: 6, 3: 0, 4: 3}",0
187,False,"{'a': 0.5, 'e': 0.842920000000009}",25,0,-17.005537186485945,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.842080000000009}",20,0,-121.47127268835884,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.8412400000000091}",25,0,-132.9760355410137,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
190,False,"{'a': 0.5, 'e': 0.8404000000000091}",25,8,-11.63648578195198,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.8395600000000092}",20,2,-105.33661556439345,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 2}",1
192,False,"{'a': 0.5, 'e': 0.8387200000000092}",20,0,-76.63733153425909,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.8378800000000093}",30,0,-185.37023646651036,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 4}",0
194,False,"{'a': 0.5, 'e': 0.8370400000000093}",20,0,-43.85041492784746,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.8362000000000094}",20,0,-126.224672513449,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
196,False,"{'a': 0.5, 'e': 0.8353600000000094}",20,0,-122.60808686755833,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
197,False,"{'a': 0.5, 'e': 0.8345200000000095}",20,0,-158.35298663016695,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
198,False,"{'a': 0.5, 'e': 0.8336800000000095}",30,0,-150.39125357746676,"{0: 16, 1: 4, 2: 8, 3: 0, 4: 2}",0
199,False,"{'a': 0.5, 'e': 0.8328400000000096}",25,0,-31.008994757227555,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.8320000000000096}",25,15,-60.00046387964874,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 1}",1
201,False,"{'a': 0.5, 'e': 0.8311600000000097}",20,0,-43.26102250390333,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
202,False,"{'a': 0.5, 'e': 0.8303200000000097}",20,0,-55.69486675392016,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.8294800000000098}",20,0,-48.40644150866474,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
204,False,"{'a': 0.5, 'e': 0.8286400000000098}",25,0,-119.37498501515574,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.8278000000000099}",25,0,-20.020028732484956,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.8269600000000099}",20,0,-20.839658212020545,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.82612000000001}",30,0,-234.18883021975608,"{0: 17, 1: 0, 2: 9, 3: 0, 4: 4}",0
208,False,"{'a': 0.5, 'e': 0.82528000000001}",30,11,-135.71023967854129,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 2}",1
209,False,"{'a': 0.5, 'e': 0.82444000000001}",25,0,-62.84244402099569,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.8236000000000101}",25,0,-165.09492428851266,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
211,False,"{'a': 0.5, 'e': 0.8227600000000101}",20,0,-190.47750355311396,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 4}",0
212,False,"{'a': 0.5, 'e': 0.8219200000000102}",25,0,-53.54103638340621,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.8210800000000102}",25,0,-70.03351444407268,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
214,False,"{'a': 0.5, 'e': 0.8202400000000103}",30,11,-71.56394831939964,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.8194000000000103}",25,0,-107.98790710258515,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
216,False,"{'a': 0.5, 'e': 0.8185600000000104}",25,0,-103.72351409656844,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
217,False,"{'a': 0.5, 'e': 0.8177200000000104}",25,0,-157.85067373017276,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
218,False,"{'a': 0.5, 'e': 0.8168800000000105}",20,0,-55.005407786758134,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
219,False,"{'a': 0.5, 'e': 0.8160400000000105}",20,0,1.0586758505072216,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
220,False,"{'a': 0.5, 'e': 0.8152000000000106}",20,0,-185.97477086144497,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 3}",0
221,False,"{'a': 0.5, 'e': 0.8143600000000106}",20,0,-102.96584559939187,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
222,False,"{'a': 0.5, 'e': 0.8135200000000107}",20,0,-27.108069238573357,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.8126800000000107}",20,0,-19.138073267927773,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
224,False,"{'a': 0.5, 'e': 0.8118400000000108}",25,0,-131.3494502271383,"{0: 11, 1: 3, 2: 9, 3: 2, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.8110000000000108}",25,10,-55.32572511771474,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
226,False,"{'a': 0.5, 'e': 0.8101600000000109}",25,0,-62.84911583919251,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
227,False,"{'a': 0.5, 'e': 0.8093200000000109}",30,0,-139.0307532603922,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
228,False,"{'a': 0.5, 'e': 0.808480000000011}",20,11,-43.06909452862024,"{0: 5, 1: 0, 2: 3, 3: 1, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.807640000000011}",30,0,-101.17120697538431,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
230,False,"{'a': 0.5, 'e': 0.8068000000000111}",20,0,-59.54223951904227,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
231,False,"{'a': 0.5, 'e': 0.8059600000000111}",25,0,-99.15229362888304,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
232,False,"{'a': 0.5, 'e': 0.8051200000000112}",25,12,-17.993451252131788,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.8042800000000112}",30,16,17.552922033778174,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.8034400000000113}",20,0,-56.56490455866691,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
235,False,"{'a': 0.5, 'e': 0.8026000000000113}",25,0,-144.07587078410359,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
236,False,"{'a': 0.5, 'e': 0.8017600000000114}",20,0,-141.16814616153687,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
237,False,"{'a': 0.5, 'e': 0.8009200000000114}",20,0,-47.84293025824523,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
238,False,"{'a': 0.5, 'e': 0.8000800000000114}",25,6,-10.319123770328156,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.7992400000000115}",25,0,-52.83652847631356,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.7984000000000115}",25,0,-93.83711467976859,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
241,False,"{'a': 0.5, 'e': 0.7975600000000116}",25,0,-244.84877601457924,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 5}",0
242,False,"{'a': 0.5, 'e': 0.7967200000000116}",25,0,-60.39076856470595,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.7958800000000117}",20,0,-114.45384434816356,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
244,False,"{'a': 0.5, 'e': 0.7950400000000117}",30,0,-59.07641627596345,"{0: 23, 1: 0, 2: 5, 3: 2, 4: 0}",0
245,False,"{'a': 0.5, 'e': 0.7942000000000118}",20,13,-10.32561993398217,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.7933600000000118}",25,0,-108.6977937791286,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.7925200000000119}",30,0,-160.22435405994352,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
248,False,"{'a': 0.5, 'e': 0.7916800000000119}",30,0,-193.27240959294426,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
249,False,"{'a': 0.5, 'e': 0.790840000000012}",25,2,-37.62208927604031,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.790000000000012}",25,0,-102.66319979705762,"{0: 18, 1: 0, 2: 3, 3: 3, 4: 1}",0
251,False,"{'a': 0.5, 'e': 0.7891600000000121}",25,0,-69.3685946175692,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
252,False,"{'a': 0.5, 'e': 0.7883200000000121}",30,0,-97.1193424951241,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
253,False,"{'a': 0.5, 'e': 0.7874800000000122}",25,0,-46.760659832726496,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.7866400000000122}",25,0,-60.07036306286326,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.7858000000000123}",25,5,-59.11878045723641,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
256,False,"{'a': 0.5, 'e': 0.7849600000000123}",25,0,-46.12678161087186,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
257,False,"{'a': 0.5, 'e': 0.7841200000000124}",20,0,-13.033714267649573,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.7832800000000124}",25,0,-138.82462212069106,"{0: 19, 1: 1, 2: 0, 3: 2, 4: 3}",0
259,False,"{'a': 0.5, 'e': 0.7824400000000125}",20,4,-48.12759737227897,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.7816000000000125}",30,0,-115.49575023315056,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
261,False,"{'a': 0.5, 'e': 0.7807600000000126}",30,0,-218.2708296421713,"{0: 18, 1: 3, 2: 4, 3: 1, 4: 4}",0
262,False,"{'a': 0.5, 'e': 0.7799200000000126}",20,0,-9.25009238332444,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
263,False,"{'a': 0.5, 'e': 0.7790800000000127}",20,0,-160.17407209605173,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
264,False,"{'a': 0.5, 'e': 0.7782400000000127}",30,0,-120.52285299137398,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
265,False,"{'a': 0.5, 'e': 0.7774000000000127}",25,2,-30.785587837419335,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.7765600000000128}",25,9,-62.313124725328535,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 1}",1
267,False,"{'a': 0.5, 'e': 0.7757200000000128}",25,15,-37.186674880663155,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
268,False,"{'a': 0.5, 'e': 0.7748800000000129}",30,0,-72.22007354866223,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
269,False,"{'a': 0.5, 'e': 0.7740400000000129}",30,0,-279.6027051646926,"{0: 16, 1: 0, 2: 8, 3: 1, 4: 5}",0
270,False,"{'a': 0.5, 'e': 0.773200000000013}",25,0,-39.16881030384254,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.772360000000013}",25,0,-62.89686515302872,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
272,False,"{'a': 0.5, 'e': 0.7715200000000131}",25,5,-43.06835506583449,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
273,False,"{'a': 0.5, 'e': 0.7706800000000131}",20,0,-18.460518202172587,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
274,False,"{'a': 0.5, 'e': 0.7698400000000132}",30,16,-47.14969180963538,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
275,False,"{'a': 0.5, 'e': 0.7690000000000132}",20,10,-57.02043135453396,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
276,False,"{'a': 0.5, 'e': 0.7681600000000133}",30,0,-102.6166129214957,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
277,False,"{'a': 0.5, 'e': 0.7673200000000133}",25,0,-137.88089457639666,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
278,False,"{'a': 0.5, 'e': 0.7664800000000134}",35,0,-71.12369339502916,"{0: 26, 1: 5, 2: 2, 3: 1, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.7656400000000134}",25,0,-109.99723043659782,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 2}",0
280,False,"{'a': 0.5, 'e': 0.7648000000000135}",20,10,-4.754319925462965,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.7639600000000135}",30,0,-166.741239810399,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
282,False,"{'a': 0.5, 'e': 0.7631200000000136}",25,2,-23.73911513556516,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
283,False,"{'a': 0.5, 'e': 0.7622800000000136}",20,0,-33.716295021908266,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
284,False,"{'a': 0.5, 'e': 0.7614400000000137}",30,16,-74.85195288406764,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
285,False,"{'a': 0.5, 'e': 0.7606000000000137}",20,0,-87.55068934016145,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
286,False,"{'a': 0.5, 'e': 0.7597600000000138}",20,0,-85.59722068785791,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.7589200000000138}",25,3,-11.581265809288809,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.7580800000000139}",20,7,-51.67363337362825,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
289,False,"{'a': 0.5, 'e': 0.7572400000000139}",20,0,-54.15952316185973,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
290,False,"{'a': 0.5, 'e': 0.756400000000014}",25,15,-36.69622467784994,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
291,False,"{'a': 0.5, 'e': 0.755560000000014}",20,0,-77.33863169861277,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
292,False,"{'a': 0.5, 'e': 0.754720000000014}",25,0,-61.0609136496446,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
293,False,"{'a': 0.5, 'e': 0.7538800000000141}",30,0,-146.94037838016953,"{0: 21, 1: 3, 2: 2, 3: 1, 4: 3}",0
294,False,"{'a': 0.5, 'e': 0.7530400000000141}",20,0,-113.32698730293161,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.7522000000000142}",25,2,-24.251823024528683,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.7513600000000142}",25,13,-8.016582428365277,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.7505200000000143}",20,0,-26.50614272266531,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
298,False,"{'a': 0.5, 'e': 0.7496800000000143}",20,0,-90.7442563499788,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
299,False,"{'a': 0.5, 'e': 0.7488400000000144}",25,0,-92.51200118769573,"{0: 16, 1: 5, 2: 1, 3: 2, 4: 1}",0
300,False,"{'a': 0.5, 'e': 0.7480000000000144}",25,1,-47.69688553257773,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 1}",1
301,False,"{'a': 0.5, 'e': 0.7471600000000145}",25,0,-64.72666910241828,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.7463200000000145}",20,0,-69.38486732693909,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
303,False,"{'a': 0.5, 'e': 0.7454800000000146}",25,0,-66.2836566244541,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
304,False,"{'a': 0.5, 'e': 0.7446400000000146}",30,0,-157.5967817898487,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 2}",0
305,False,"{'a': 0.5, 'e': 0.7438000000000147}",20,9,-5.873495449802958,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.7429600000000147}",25,0,-97.75407677370269,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.7421200000000148}",35,0,-196.9784335652603,"{0: 19, 1: 8, 2: 4, 3: 1, 4: 3}",0
308,False,"{'a': 0.5, 'e': 0.7412800000000148}",20,0,-59.69179060316219,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
309,False,"{'a': 0.5, 'e': 0.7404400000000149}",25,14,8.175795591466603,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.7396000000000149}",25,0,-57.21930432955894,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.738760000000015}",20,0,-75.92985138377313,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
312,False,"{'a': 0.5, 'e': 0.737920000000015}",20,0,-68.23584838895208,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
313,False,"{'a': 0.5, 'e': 0.7370800000000151}",20,0,-47.91094710824191,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
314,False,"{'a': 0.5, 'e': 0.7362400000000151}",20,10,-10.960535338979566,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.7354000000000152}",25,0,-42.45269424731197,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.7345600000000152}",20,0,-71.68446957440597,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
317,False,"{'a': 0.5, 'e': 0.7337200000000152}",20,0,-16.498374874539692,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
318,False,"{'a': 0.5, 'e': 0.7328800000000153}",25,0,-112.11999790246644,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
319,False,"{'a': 0.5, 'e': 0.7320400000000153}",20,0,-92.09597789744583,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
320,False,"{'a': 0.5, 'e': 0.7312000000000154}",30,6,-29.131024841614092,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.7303600000000154}",20,0,9.996986888436517,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
322,False,"{'a': 0.5, 'e': 0.7295200000000155}",25,10,-26.01121889806918,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.7286800000000155}",20,0,-142.1808004501997,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 4}",0
324,False,"{'a': 0.5, 'e': 0.7278400000000156}",20,4,-13.536208891624948,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.7270000000000156}",25,0,-87.92884043142968,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
326,False,"{'a': 0.5, 'e': 0.7261600000000157}",25,0,-45.02346883446269,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.7253200000000157}",25,0,-48.56419055457557,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
328,False,"{'a': 0.5, 'e': 0.7244800000000158}",20,0,-50.68451208954233,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.7236400000000158}",25,0,-190.04896305157237,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 4}",0
330,False,"{'a': 0.5, 'e': 0.7228000000000159}",25,0,-104.99835532026742,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
331,False,"{'a': 0.5, 'e': 0.7219600000000159}",20,4,-85.79037366896205,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
332,False,"{'a': 0.5, 'e': 0.721120000000016}",25,1,-151.80655607294017,"{0: 12, 1: 3, 2: 5, 3: 3, 4: 1}",1
333,False,"{'a': 0.5, 'e': 0.720280000000016}",20,0,-101.83877804988806,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
334,False,"{'a': 0.5, 'e': 0.7194400000000161}",20,0,-158.22543437921763,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
335,False,"{'a': 0.5, 'e': 0.7186000000000161}",25,0,-56.65094139852821,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
336,False,"{'a': 0.5, 'e': 0.7177600000000162}",20,0,-48.47511873831056,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
337,False,"{'a': 0.5, 'e': 0.7169200000000162}",30,0,-107.25568934868005,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
338,False,"{'a': 0.5, 'e': 0.7160800000000163}",25,0,-29.75948071173363,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
339,False,"{'a': 0.5, 'e': 0.7152400000000163}",20,0,-55.33752445793267,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.7144000000000164}",20,10,-88.53325756506977,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 2}",1
341,False,"{'a': 0.5, 'e': 0.7135600000000164}",20,0,-25.69592919050687,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.7127200000000165}",20,0,-1.8918105595355286,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
343,False,"{'a': 0.5, 'e': 0.7118800000000165}",20,3,-31.573432472885656,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
344,False,"{'a': 0.5, 'e': 0.7110400000000165}",25,0,-47.1377493568217,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
345,False,"{'a': 0.5, 'e': 0.7102000000000166}",20,0,-86.41243377665994,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
346,False,"{'a': 0.5, 'e': 0.7093600000000166}",20,0,-24.938187737784805,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.7085200000000167}",25,11,-13.608224427369269,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.7076800000000167}",20,1,-52.481633794189264,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
349,False,"{'a': 0.5, 'e': 0.7068400000000168}",20,0,-71.36112815430998,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
350,False,"{'a': 0.5, 'e': 0.7060000000000168}",25,16,1.6236230518633985,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.7051600000000169}",20,0,-93.26834624189712,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
352,False,"{'a': 0.5, 'e': 0.7043200000000169}",20,5,-27.593700967420734,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.703480000000017}",20,0,-32.838957496478585,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
354,False,"{'a': 0.5, 'e': 0.702640000000017}",35,0,-71.50984447825466,"{0: 26, 1: 3, 2: 5, 3: 0, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.7018000000000171}",30,0,-83.63469631405438,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
356,False,"{'a': 0.5, 'e': 0.7009600000000171}",20,0,-41.569914018304885,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
357,False,"{'a': 0.5, 'e': 0.7001200000000172}",25,2,-52.19486269062135,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 1}",1
358,False,"{'a': 0.5, 'e': 0.6992800000000172}",20,0,-15.882361264863865,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
359,False,"{'a': 0.5, 'e': 0.6984400000000173}",20,0,-59.981441490413545,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
360,False,"{'a': 0.5, 'e': 0.6976000000000173}",20,0,-70.1064248557672,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
361,False,"{'a': 0.5, 'e': 0.6967600000000174}",20,0,-80.65083975516485,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
362,False,"{'a': 0.5, 'e': 0.6959200000000174}",30,0,-128.86561841990124,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
363,False,"{'a': 0.5, 'e': 0.6950800000000175}",35,16,-67.13743270841928,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 1}",1
364,False,"{'a': 0.5, 'e': 0.6942400000000175}",35,0,-127.3092973791308,"{0: 25, 1: 0, 2: 6, 3: 3, 4: 1}",0
365,False,"{'a': 0.5, 'e': 0.6934000000000176}",20,0,-10.996397517208207,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
366,False,"{'a': 0.5, 'e': 0.6925600000000176}",20,1,-99.4711454196763,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 1}",1
367,False,"{'a': 0.5, 'e': 0.6917200000000177}",25,0,-80.23622472276,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
